Fuel_kg;Outer Tank LH;Inner Tank LH;Central Tank;Inner Tank RH;Outer Tank RH;Trim Tank;MOMENT-X;MOMENT-Y;CG;%MAC
64500,0;2850,0;28200,0;0,0;28200,0;2850,0;2400,0;2137282,3;0,0;33,1;24,7
64550,0;2850,0;28225,0;0,0;28225,0;2850,0;2400,0;2138991,3;0,0;33,1;24,7
64600,0;2850,0;28250,0;0,0;28250,0;2850,0;2400,0;2140700,5;0,0;33,1;24,8
64650,0;2850,0;28275,0;0,0;28275,0;2850,0;2400,0;2142410,0;0,0;33,1;24,8
64700,0;2850,0;28300,0;0,0;28300,0;2850,0;2400,0;2144119,7;0,0;33,1;24,8
64750,0;2850,0;28325,0;0,0;28325,0;2850,0;2400,0;2145829,6;0,0;33,1;24,8
64800,0;2850,0;28350,0;0,0;28350,0;2850,0;2400,0;2147539,8;0,0;33,1;24,8
64850,0;2850,0;28375,0;0,0;28375,0;2850,0;2400,0;2149250,3;0,0;33,1;24,8
64900,0;2850,0;28400,0;0,0;28400,0;2850,0;2400,0;2150960,9;0,0;33,1;24,8
64950,0;2850,0;28425,0;0,0;28425,0;2850,0;2400,0;2152671,8;0,0;33,1;24,8
65000,0;2850,0;28450,0;0,0;28450,0;2850,0;2400,0;2154383,0;0,0;33,1;24,8
65050,0;2850,0;28475,0;0,0;28475,0;2850,0;2400,0;2156094,4;0,0;33,1;24,9
65100,0;2850,0;28500,0;0,0;28500,0;2850,0;2400,0;2157806,0;0,0;33,1;24,9
65150,0;2850,0;28525,0;0,0;28525,0;2850,0;2400,0;2159517,8;0,0;33,1;24,9
65200,0;2850,0;28550,0;0,0;28550,0;2850,0;2400,0;2161229,9;0,0;33,1;24,9
65250,0;2850,0;28575,0;0,0;28575,0;2850,0;2400,0;2162942,7;0,0;33,1;24,9
65300,0;2850,0;28600,0;0,0;28600,0;2850,0;2400,0;2164664,3;0,0;33,1;24,9
65350,0;2850,0;28625,0;0,0;28625,0;2850,0;2400,0;2166386,3;0,0;33,2;24,9
65400,0;2850,0;28650,0;0,0;28650,0;2850,0;2400,0;2168108,5;0,0;33,2;24,9
65450,0;2850,0;28675,0;0,0;28675,0;2850,0;2400,0;2169830,9;0,0;33,2;25,0
65500,0;2850,0;28700,0;0,0;28700,0;2850,0;2400,0;2171553,6;0,0;33,2;25,0
65550,0;2850,0;28725,0;0,0;28725,0;2850,0;2400,0;2173276,6;0,0;33,2;25,0
65600,0;2850,0;28750,0;0,0;28750,0;2850,0;2400,0;2174999,8;0,0;33,2;25,0
65650,0;2850,0;28775,0;0,0;28775,0;2850,0;2400,0;2176723,3;0,0;33,2;25,0
65700,0;2850,0;28800,0;0,0;28800,0;2850,0;2400,0;2178447,0;0,0;33,2;25,0
65750,0;2850,0;28825,0;0,0;28825,0;2850,0;2400,0;2180171,0;0,0;33,2;25,0
65800,0;2850,0;28850,0;0,0;28850,0;2850,0;2400,0;2181895,2;0,0;33,2;25,1
65850,0;2850,0;28875,0;0,0;28875,0;2850,0;2400,0;2183619,7;0,0;33,2;25,1
65900,0;2850,0;28900,0;0,0;28900,0;2850,0;2400,0;2185344,5;0,0;33,2;25,1
65950,0;2850,0;28925,0;0,0;28925,0;2850,0;2400,0;2187069,5;0,0;33,2;25,1
66000,0;2850,0;28950,0;0,0;28950,0;2850,0;2400,0;2188794,7;0,0;33,2;25,1
66050,0;2850,0;28975,0;0,0;28975,0;2850,0;2400,0;2190520,2;0,0;33,2;25,1
66100,0;2850,0;29000,0;0,0;29000,0;2850,0;2400,0;2192246,0;0,0;33,2;25,1
66150,0;2850,0;29025,0;0,0;29025,0;2850,0;2400,0;2193972,0;0,0;33,2;25,2
66200,0;2850,0;29050,0;0,0;29050,0;2850,0;2400,0;2195698,3;0,0;33,2;25,2
66250,0;2850,0;29075,0;0,0;29075,0;2850,0;2400,0;2197424,8;0,0;33,2;25,2
66300,0;2850,0;29100,0;0,0;29100,0;2850,0;2400,0;2199151,6;0,0;33,2;25,2
66350,0;2850,0;29125,0;0,0;29125,0;2850,0;2400,0;2200878,6;0,0;33,2;25,2
66400,0;2850,0;29150,0;0,0;29150,0;2850,0;2400,0;2202605,9;0,0;33,2;25,2
66450,0;2850,0;29175,0;0,0;29175,0;2850,0;2400,0;2204333,5;0,0;33,2;25,2
66500,0;2850,0;29200,0;0,0;29200,0;2850,0;2400,0;2206061,3;0,0;33,2;25,3
66550,0;2850,0;29225,0;0,0;29225,0;2850,0;2400,0;2207785,0;0,0;33,2;25,3
66600,0;2850,0;29250,0;0,0;29250,0;2850,0;2400,0;2209508,7;0,0;33,2;25,3
66650,0;2850,0;29275,0;0,0;29275,0;2850,0;2400,0;2211232,6;0,0;33,2;25,3
66700,0;2850,0;29300,0;0,0;29300,0;2850,0;2400,0;2212956,7;0,0;33,2;25,3
66750,0;2850,0;29325,0;0,0;29325,0;2850,0;2400,0;2214681,1;0,0;33,2;25,3
66800,0;2850,0;29350,0;0,0;29350,0;2850,0;2400,0;2216405,8;0,0;33,2;25,3
66850,0;2850,0;29375,0;0,0;29375,0;2850,0;2400,0;2218130,7;0,0;33,2;25,3
66900,0;2850,0;29400,0;0,0;29400,0;2850,0;2400,0;2219855,8;0,0;33,2;25,4
66950,0;2850,0;29425,0;0,0;29425,0;2850,0;2400,0;2221581,2;0,0;33,2;25,4
67000,0;2850,0;29450,0;0,0;29450,0;2850,0;2400,0;2223306,8;0,0;33,2;25,4
67050,0;2850,0;29475,0;0,0;29475,0;2850,0;2400,0;2225032,7;0,0;33,2;25,4
67100,0;2850,0;29500,0;0,0;29500,0;2850,0;2400,0;2226758,8;0,0;33,2;25,4
67150,0;2850,0;29525,0;0,0;29525,0;2850,0;2400,0;2228491,9;0,0;33,2;25,4
67200,0;2850,0;29550,0;0,0;29550,0;2850,0;2400,0;2230237,4;0,0;33,2;25,4
67250,0;2850,0;29575,0;0,0;29575,0;2850,0;2400,0;2231983,1;0,0;33,2;25,5
67300,0;2850,0;29600,0;0,0;29600,0;2850,0;2400,0;2233729,1;0,0;33,2;25,5
67350,0;2850,0;29625,0;0,0;29625,0;2850,0;2400,0;2235475,3;0,0;33,2;25,5
67400,0;2850,0;29650,0;0,0;29650,0;2850,0;2400,0;2237221,9;0,0;33,2;25,5
67450,0;2850,0;29675,0;0,0;29675,0;2850,0;2400,0;2238968,7;0,0;33,2;25,5
67500,0;2850,0;29700,0;0,0;29700,0;2850,0;2400,0;2240715,8;0,0;33,2;25,6
67550,0;2850,0;29725,0;0,0;29725,0;2850,0;2400,0;2242463,2;0,0;33,2;25,6
67600,0;2850,0;29750,0;0,0;29750,0;2850,0;2400,0;2244210,9;0,0;33,2;25,6
67650,0;2850,0;29775,0;0,0;29775,0;2850,0;2400,0;2245958,9;0,0;33,2;25,6
67700,0;2850,0;29800,0;0,0;29800,0;2850,0;2400,0;2247707,1;0,0;33,2;25,6
67750,0;2850,0;29825,0;0,0;29825,0;2850,0;2400,0;2249455,6;0,0;33,2;25,6
67800,0;2850,0;29850,0;0,0;29850,0;2850,0;2400,0;2251200,6;0,0;33,2;25,7
67850,0;2850,0;29875,0;0,0;29875,0;2850,0;2400,0;2252944,9;0,0;33,2;25,7
67900,0;2850,0;29900,0;0,0;29900,0;2850,0;2400,0;2254689,4;0,0;33,2;25,7
67950,0;2850,0;29925,0;0,0;29925,0;2850,0;2400,0;2256434,3;0,0;33,2;25,7
68000,0;2850,0;29950,0;0,0;29950,0;2850,0;2400,0;2258179,4;0,0;33,2;25,7
68050,0;2850,0;29975,0;0,0;29975,0;2850,0;2400,0;2259924,8;0,0;33,2;25,7
68100,0;2850,0;30000,0;0,0;30000,0;2850,0;2400,0;2261670,4;0,0;33,2;25,8
68150,0;2850,0;30025,0;0,0;30025,0;2850,0;2400,0;2263416,4;0,0;33,2;25,8
68200,0;2850,0;30050,0;0,0;30050,0;2850,0;2400,0;2265162,6;0,0;33,2;25,8
68250,0;2850,0;30075,0;0,0;30075,0;2850,0;2400,0;2266909,0;0,0;33,2;25,8
68300,0;2850,0;30100,0;0,0;30100,0;2850,0;2400,0;2268655,8;0,0;33,2;25,8
68350,0;2850,0;30125,0;0,0;30125,0;2850,0;2400,0;2270402,8;0,0;33,2;25,9
68400,0;2850,0;30150,0;0,0;30150,0;2850,0;2400,0;2272148,9;0,0;33,2;25,9
68450,0;2850,0;30175,0;0,0;30175,0;2850,0;2400,0;2273891,6;0,0;33,2;25,9
68500,0;2850,0;30200,0;0,0;30200,0;2850,0;2400,0;2275634,7;0,0;33,2;25,9
68550,0;2850,0;30225,0;0,0;30225,0;2850,0;2400,0;2277377,9;0,0;33,2;25,9
68600,0;2850,0;30250,0;0,0;30250,0;2850,0;2400,0;2279121,5;0,0;33,2;25,9
68650,0;2850,0;30275,0;0,0;30275,0;2850,0;2400,0;2280865,3;0,0;33,2;25,9
68700,0;2850,0;30300,0;0,0;30300,0;2850,0;2400,0;2282609,3;0,0;33,2;26,0
68750,0;2850,0;30325,0;0,0;30325,0;2850,0;2400,0;2284353,6;0,0;33,2;26,0
68800,0;2850,0;30350,0;0,0;30350,0;2850,0;2400,0;2286098,2;0,0;33,2;26,0
68850,0;2850,0;30375,0;0,0;30375,0;2850,0;2400,0;2287843,1;0,0;33,2;26,0
68900,0;2850,0;30400,0;0,0;30400,0;2850,0;2400,0;2289588,2;0,0;33,2;26,0
68950,0;2850,0;30425,0;0,0;30425,0;2850,0;2400,0;2291333,5;0,0;33,2;26,0
69000,0;2850,0;30450,0;0,0;30450,0;2850,0;2400,0;2293079,2;0,0;33,2;26,1
69050,0;2850,0;30475,0;0,0;30475,0;2850,0;2400,0;2294838,3;0,0;33,2;26,1
69100,0;2850,0;30500,0;0,0;30500,0;2850,0;2400,0;2296603,9;0,0;33,2;26,1
69150,0;2850,0;30525,0;0,0;30525,0;2850,0;2400,0;2298369,8;0,0;33,2;26,1
69200,0;2850,0;30550,0;0,0;30550,0;2850,0;2400,0;2300135,9;0,0;33,2;26,1
69250,0;2850,0;30575,0;0,0;30575,0;2850,0;2400,0;2301902,4;0,0;33,2;26,2
69300,0;2850,0;30600,0;0,0;30600,0;2850,0;2400,0;2303669,2;0,0;33,2;26,2
69350,0;2850,0;30625,0;0,0;30625,0;2850,0;2400,0;2305436,3;0,0;33,2;26,2
69400,0;2850,0;30650,0;0,0;30650,0;2850,0;2400,0;2307203,6;0,0;33,2;26,2
69450,0;2850,0;30675,0;0,0;30675,0;2850,0;2400,0;2308971,3;0,0;33,2;26,3
69500,0;2850,0;30700,0;0,0;30700,0;2850,0;2400,0;2310739,3;0,0;33,2;26,3
69550,0;2850,0;30725,0;0,0;30725,0;2850,0;2400,0;2312507,5;0,0;33,2;26,3
69600,0;2850,0;30750,0;0,0;30750,0;2850,0;2400,0;2314276,0;0,0;33,3;26,3
69650,0;2850,0;30775,0;0,0;30775,0;2850,0;2400,0;2316043,7;0,0;33,3;26,3
69700,0;2850,0;30800,0;0,0;30800,0;2850,0;2400,0;2317803,0;0,0;33,3;26,4
69750,0;2850,0;30825,0;0,0;30825,0;2850,0;2400,0;2319562,6;0,0;33,3;26,4
69800,0;2850,0;30850,0;0,0;30850,0;2850,0;2400,0;2321322,5;0,0;33,3;26,4
69850,0;2850,0;30875,0;0,0;30875,0;2850,0;2400,0;2323082,7;0,0;33,3;26,4
69900,0;2850,0;30900,0;0,0;30900,0;2850,0;2400,0;2324843,1;0,0;33,3;26,4
69950,0;2850,0;30925,0;0,0;30925,0;2850,0;2400,0;2326603,8;0,0;33,3;26,5
70000,0;2850,0;30950,0;0,0;30950,0;2850,0;2400,0;2328364,8;0,0;33,3;26,5
70050,0;2850,0;30975,0;0,0;30975,0;2850,0;2400,0;2330126,1;0,0;33,3;26,5
70100,0;2850,0;31000,0;0,0;31000,0;2850,0;2400,0;2331887,6;0,0;33,3;26,5
70150,0;2850,0;31025,0;0,0;31025,0;2850,0;2400,0;2333649,5;0,0;33,3;26,5
70200,0;2850,0;31050,0;0,0;31050,0;2850,0;2400,0;2335411,6;0,0;33,3;26,5
70250,0;2850,0;31075,0;0,0;31075,0;2850,0;2400,0;2337174,0;0,0;33,3;26,6
70300,0;2850,0;31100,0;0,0;31100,0;2850,0;2400,0;2338947,7;0,0;33,3;26,6
70350,0;2850,0;31125,0;0,0;31125,0;2850,0;2400,0;2340730,5;0,0;33,3;26,6
70400,0;2850,0;31150,0;0,0;31150,0;2850,0;2400,0;2342513,6;0,0;33,3;26,6
70450,0;2850,0;31175,0;0,0;31175,0;2850,0;2400,0;2344297,0;0,0;33,3;26,7
70500,0;2850,0;31200,0;0,0;31200,0;2850,0;2400,0;2346080,7;0,0;33,3;26,7
70550,0;2850,0;31225,0;0,0;31225,0;2850,0;2400,0;2347864,7;0,0;33,3;26,7
70600,0;2850,0;31250,0;0,0;31250,0;2850,0;2400,0;2349649,1;0,0;33,3;26,7
70650,0;2850,0;31275,0;0,0;31275,0;2850,0;2400,0;2351433,7;0,0;33,3;26,8
70700,0;2850,0;31300,0;0,0;31300,0;2850,0;2400,0;2353218,7;0,0;33,3;26,8
70750,0;2850,0;31325,0;0,0;31325,0;2850,0;2400,0;2355003,9;0,0;33,3;26,8
70800,0;2850,0;31350,0;0,0;31350,0;2850,0;2400,0;2356789,5;0,0;33,3;26,8
70850,0;2850,0;31375,0;0,0;31375,0;2850,0;2400,0;2358575,4;0,0;33,3;26,8
70900,0;2850,0;31400,0;0,0;31400,0;2850,0;2400,0;2360361,6;0,0;33,3;26,9
70950,0;2850,0;31425,0;0,0;31425,0;2850,0;2400,0;2362143,1;0,0;33,3;26,9
71000,0;2850,0;31450,0;0,0;31450,0;2850,0;2400,0;2363924,9;0,0;33,3;26,9
71050,0;2850,0;31475,0;0,0;31475,0;2850,0;2400,0;2365707,0;0,0;33,3;26,9
71100,0;2850,0;31500,0;0,0;31500,0;2850,0;2400,0;2367489,4;0,0;33,3;27,0
71150,0;2850,0;31525,0;0,0;31525,0;2850,0;2400,0;2369272,1;0,0;33,3;27,0
71200,0;2850,0;31550,0;0,0;31550,0;2850,0;2400,0;2371055,1;0,0;33,3;27,0
71250,0;2850,0;31575,0;0,0;31575,0;2850,0;2400,0;2372838,4;0,0;33,3;27,0
71300,0;2850,0;31600,0;0,0;31600,0;2850,0;2400,0;2374622,1;0,0;33,3;27,1
71350,0;2850,0;31625,0;0,0;31625,0;2850,0;2400,0;2376406,0;0,0;33,3;27,1
71400,0;2850,0;31650,0;0,0;31650,0;2850,0;2400,0;2378190,2;0,0;33,3;27,1
71450,0;2850,0;31675,0;0,0;31675,0;2850,0;2400,0;2379974,7;0,0;33,3;27,1
71500,0;2850,0;31700,0;0,0;31700,0;2850,0;2400,0;2381759,6;0,0;33,3;27,1
71550,0;2850,0;31725,0;0,0;31725,0;2850,0;2400,0;2383544,7;0,0;33,3;27,2
71600,0;2850,0;31750,0;0,0;31750,0;2850,0;2400,0;2385330,1;0,0;33,3;27,2
71650,0;2850,0;31775,0;0,0;31775,0;2850,0;2400,0;2387115,9;0,0;33,3;27,2
71700,0;2850,0;31800,0;0,0;31800,0;2850,0;2400,0;2388901,9;0,0;33,3;27,2
71750,0;2850,0;31825,0;0,0;31825,0;2850,0;2400,0;2390688,2;0,0;33,3;27,3
71800,0;2850,0;31850,0;0,0;31850,0;2850,0;2400,0;2392474,9;0,0;33,3;27,3
71850,0;2850,0;31875,0;0,0;31875,0;2850,0;2400,0;2394261,8;0,0;33,3;27,3
71900,0;2850,0;31900,0;0,0;31900,0;2850,0;2400,0;2396049,1;0,0;33,3;27,3
71950,0;2850,0;31925,0;0,0;31925,0;2850,0;2400,0;2397836,6;0,0;33,3;27,4
72000,0;2850,0;31950,0;0,0;31950,0;2850,0;2400,0;2399624,5;0,0;33,3;27,4
72050,0;2850,0;31975,0;0,0;31975,0;2850,0;2400,0;2401412,7;0,0;33,3;27,4
72100,0;2850,0;32000,0;0,0;32000,0;2850,0;2400,0;2403201,1;0,0;33,3;27,4
72150,0;2850,0;32025,0;0,0;32025,0;2850,0;2400,0;2404989,9;0,0;33,3;27,4
72200,0;2850,0;32050,0;0,0;32050,0;2850,0;2400,0;2406778,9;0,0;33,3;27,5
72250,0;2850,0;32075,0;0,0;32075,0;2850,0;2400,0;2408568,3;0,0;33,3;27,5
72300,0;2850,0;32100,0;0,0;32100,0;2850,0;2400,0;2410358,0;0,0;33,3;27,5
72350,0;2850,0;32125,0;0,0;32125,0;2850,0;2400,0;2412147,9;0,0;33,3;27,5
72400,0;2850,0;32150,0;0,0;32150,0;2850,0;2400,0;2413938,2;0,0;33,3;27,6
72450,0;2850,0;32175,0;0,0;32175,0;2850,0;2400,0;2415728,8;0,0;33,3;27,6
72500,0;2850,0;32200,0;0,0;32200,0;2850,0;2400,0;2417519,7;0,0;33,3;27,6
72550,0;2850,0;32225,0;0,0;32225,0;2850,0;2400,0;2419310,9;0,0;33,3;27,6
72600,0;2850,0;32250,0;0,0;32250,0;2850,0;2400,0;2421102,3;0,0;33,3;27,7
72650,0;2850,0;32275,0;0,0;32275,0;2850,0;2400,0;2422894,1;0,0;33,4;27,7
72700,0;2850,0;32300,0;0,0;32300,0;2850,0;2400,0;2424686,2;0,0;33,4;27,7
72750,0;2850,0;32325,0;0,0;32325,0;2850,0;2400,0;2426478,6;0,0;33,4;27,7
72800,0;2850,0;32350,0;0,0;32350,0;2850,0;2400,0;2428274,6;0,0;33,4;27,7
72850,0;2850,0;32375,0;0,0;32375,0;2850,0;2400,0;2430077,9;0,0;33,4;27,8
72900,0;2850,0;32400,0;0,0;32400,0;2850,0;2400,0;2431881,6;0,0;33,4;27,8
72950,0;2850,0;32425,0;0,0;32425,0;2850,0;2400,0;2433685,5;0,0;33,4;27,8
73000,0;2850,0;32450,0;0,0;32450,0;2850,0;2400,0;2435489,8;0,0;33,4;27,9
73050,0;2850,0;32475,0;0,0;32475,0;2850,0;2400,0;2437294,4;0,0;33,4;27,9
73100,0;2850,0;32500,0;0,0;32500,0;2850,0;2400,0;2439099,3;0,0;33,4;27,9
73150,0;2850,0;32525,0;0,0;32525,0;2850,0;2400,0;2440904,5;0,0;33,4;27,9
73200,0;2850,0;32550,0;0,0;32550,0;2850,0;2400,0;2442710,0;0,0;33,4;28,0
73250,0;2850,0;32575,0;0,0;32575,0;2850,0;2400,0;2444515,9;0,0;33,4;28,0
73300,0;2850,0;32600,0;0,0;32600,0;2850,0;2400,0;2446322,1;0,0;33,4;28,0
73350,0;2850,0;32625,0;0,0;32625,0;2850,0;2400,0;2448128,6;0,0;33,4;28,0
73400,0;2850,0;32650,0;0,0;32650,0;2850,0;2400,0;2449935,4;0,0;33,4;28,1
73450,0;2850,0;32675,0;0,0;32675,0;2850,0;2400,0;2451742,5;0,0;33,4;28,1
73500,0;2850,0;32700,0;0,0;32700,0;2850,0;2400,0;2453550,0;0,0;33,4;28,1
73550,0;2850,0;32725,0;0,0;32725,0;2850,0;2400,0;2455357,7;0,0;33,4;28,1
73600,0;2850,0;32750,0;0,0;32750,0;2850,0;2400,0;2457165,8;0,0;33,4;28,2
73650,0;2850,0;32775,0;0,0;32775,0;2850,0;2400,0;2458974,2;0,0;33,4;28,2
73700,0;2850,0;32800,0;0,0;32800,0;2850,0;2400,0;2460782,9;0,0;33,4;28,2
73750,0;2850,0;32825,0;0,0;32825,0;2850,0;2400,0;2462592,0;0,0;33,4;28,2
73800,0;2850,0;32850,0;0,0;32850,0;2850,0;2400,0;2464401,3;0,0;33,4;28,3
73850,0;2850,0;32875,0;0,0;32875,0;2850,0;2400,0;2466211,0;0,0;33,4;28,3
73900,0;2850,0;32900,0;0,0;32900,0;2850,0;2400,0;2468021,0;0,0;33,4;28,3
73950,0;2850,0;32925,0;0,0;32925,0;2850,0;2400,0;2469831,3;0,0;33,4;28,3
74000,0;2850,0;32950,0;0,0;32950,0;2850,0;2400,0;2471642,0;0,0;33,4;28,4
74050,0;2850,0;32950,0;25,0;32950,0;2850,0;2425,0;2473902,7;0,0;33,4;28,5
74100,0;2850,0;32950,0;50,0;32950,0;2850,0;2450,0;2476163,7;0,0;33,4;28,6
74150,0;2850,0;32950,0;75,0;32950,0;2850,0;2475,0;2478424,9;0,0;33,4;28,7
74200,0;2850,0;32950,0;100,0;32950,0;2850,0;2500,0;2480686,4;0,0;33,4;28,8
74250,0;2850,0;32950,0;125,0;32950,0;2850,0;2525,0;2482948,9;0,0;33,4;28,9
74300,0;2850,0;32950,0;150,0;32950,0;2850,0;2550,0;2485212,4;0,0;33,4;29,0
74350,0;2850,0;32950,0;175,0;32950,0;2850,0;2575,0;2487476,1;0,0;33,5;29,1
74400,0;2850,0;32950,0;200,0;32950,0;2850,0;2600,0;2489740,2;0,0;33,5;29,2
74450,0;2850,0;32950,0;225,0;32950,0;2850,0;2625,0;2492004,4;0,0;33,5;29,4
74500,0;2850,0;32950,0;250,0;32950,0;2850,0;2650,0;2494269,0;0,0;33,5;29,5
74550,0;2850,0;32950,0;275,0;32950,0;2850,0;2675,0;2496534,0;0,0;33,5;29,6
74600,0;2850,0;32950,0;300,0;32950,0;2850,0;2700,0;2498800,4;0,0;33,5;29,7
74650,0;2850,0;32950,0;325,0;32950,0;2850,0;2725,0;2501066,9;0,0;33,5;29,8
74700,0;2850,0;32950,0;350,0;32950,0;2850,0;2750,0;2503333,5;0,0;33,5;29,9
74750,0;2850,0;32950,0;375,0;32950,0;2850,0;2775,0;2505600,4;0,0;33,5;30,0
74800,0;2850,0;32950,0;400,0;32950,0;2850,0;2800,0;2507867,5;0,0;33,5;30,1
74850,0;2850,0;32950,0;425,0;32950,0;2850,0;2825,0;2510134,9;0,0;33,5;30,2
74900,0;2850,0;32950,0;450,0;32950,0;2850,0;2850,0;2512403,8;0,0;33,5;30,3
74950,0;2850,0;32950,0;475,0;32950,0;2850,0;2875,0;2514673,0;0,0;33,6;30,4
75000,0;2850,0;32950,0;500,0;32950,0;2850,0;2900,0;2516942,5;0,0;33,6;30,6
75050,0;2850,0;32950,0;525,0;32950,0;2850,0;2925,0;2519212,3;0,0;33,6;30,7
75100,0;2850,0;32950,0;550,0;32950,0;2850,0;2950,0;2521482,3;0,0;33,6;30,8
75150,0;2850,0;32950,0;575,0;32950,0;2850,0;2975,0;2523752,6;0,0;33,6;30,9
75200,0;2850,0;32950,0;600,0;32950,0;2850,0;3000,0;2526024,1;0,0;33,6;31,0
75250,0;2850,0;32950,0;625,0;32950,0;2850,0;3025,0;2528296,4;0,0;33,6;31,1
75300,0;2850,0;32950,0;650,0;32950,0;2850,0;3050,0;2530567,8;0,0;33,6;31,2
75350,0;2850,0;32950,0;675,0;32950,0;2850,0;3075,0;2532839,2;0,0;33,6;31,3
75400,0;2850,0;32950,0;700,0;32950,0;2850,0;3100,0;2535110,8;0,0;33,6;31,4
75450,0;2850,0;32950,0;725,0;32950,0;2850,0;3125,0;2537382,6;0,0;33,6;31,5
75500,0;2850,0;32950,0;750,0;32950,0;2850,0;3150,0;2539655,4;0,0;33,6;31,6
75550,0;2850,0;32950,0;775,0;32950,0;2850,0;3175,0;2541929,6;0,0;33,6;31,7
75600,0;2850,0;32950,0;800,0;32950,0;2850,0;3200,0;2544204,0;0,0;33,7;31,8
75650,0;2850,0;32950,0;825,0;32950,0;2850,0;3225,0;2546478,6;0,0;33,7;32,0
75700,0;2850,0;32950,0;850,0;32950,0;2850,0;3250,0;2548753,5;0,0;33,7;32,1
75750,0;2850,0;32950,0;875,0;32950,0;2850,0;3275,0;2551028,6;0,0;33,7;32,2
75800,0;2850,0;32950,0;900,0;32950,0;2850,0;3300,0;2553304,0;0,0;33,7;32,3
75850,0;2850,0;32950,0;925,0;32950,0;2850,0;3325,0;2555580,6;0,0;33,7;32,4
75900,0;2850,0;32950,0;950,0;32950,0;2850,0;3350,0;2557857,3;0,0;33,7;32,5
75950,0;2850,0;32950,0;975,0;32950,0;2850,0;3375,0;2560134,0;0,0;33,7;32,6
76000,0;2850,0;32950,0;1000,0;32950,0;2850,0;3400,0;2562411,0;0,0;33,7;32,7
76050,0;2850,0;32950,0;1025,0;32950,0;2850,0;3425,0;2564688,1;0,0;33,7;32,8
76100,0;2850,0;32950,0;1050,0;32950,0;2850,0;3450,0;2566965,5;0,0;33,7;32,9
76150,0;2850,0;32950,0;1075,0;32950,0;2850,0;3475,0;2569244,5;0,0;33,7;33,0
76200,0;2850,0;32950,0;1100,0;32950,0;2850,0;3500,0;2571524,0;0,0;33,7;33,1
76250,0;2850,0;32950,0;1125,0;32950,0;2850,0;3525,0;2573803,8;0,0;33,8;33,2
76300,0;2850,0;32950,0;1150,0;32950,0;2850,0;3550,0;2576083,7;0,0;33,8;33,4
76350,0;2850,0;32950,0;1175,0;32950,0;2850,0;3575,0;2578364,0;0,0;33,8;33,5
76400,0;2850,0;32950,0;1200,0;32950,0;2850,0;3600,0;2580644,5;0,0;33,8;33,6
76450,0;2850,0;32950,0;1225,0;32950,0;2850,0;3625,0;2582925,8;0,0;33,8;33,7
76500,0;2850,0;32950,0;1250,0;32950,0;2850,0;3650,0;2585207,9;0,0;33,8;33,8
76550,0;2850,0;32950,0;1275,0;32950,0;2850,0;3675,0;2587490,3;0,0;33,8;33,9
76600,0;2850,0;32950,0;1300,0;32950,0;2850,0;3700,0;2589772,8;0,0;33,8;34,0
76650,0;2850,0;32950,0;1325,0;32950,0;2850,0;3725,0;2592055,6;0,0;33,8;34,1
76700,0;2850,0;32950,0;1350,0;32950,0;2850,0;3750,0;2594338,6;0,0;33,8;34,2
76750,0;2850,0;32950,0;1375,0;32950,0;2850,0;3775,0;2596622,5;0,0;33,8;34,3
76800,0;2850,0;32950,0;1400,0;32950,0;2850,0;3800,0;2598907,8;0,0;33,8;34,4
76850,0;2850,0;32950,0;1425,0;32950,0;2850,0;3825,0;2601193,5;0,0;33,8;34,5
76900,0;2850,0;32950,0;1450,0;32950,0;2850,0;3850,0;2603479,4;0,0;33,9;34,6
76950,0;2850,0;32950,0;1475,0;32950,0;2850,0;3875,0;2605765,6;0,0;33,9;34,7
77000,0;2850,0;32950,0;1500,0;32950,0;2850,0;3900,0;2608052,1;0,0;33,9;34,8
77050,0;2850,0;32950,0;1525,0;32950,0;2850,0;3925,0;2610338,9;0,0;33,9;34,9
77100,0;2850,0;32950,0;1550,0;32950,0;2850,0;3950,0;2612627,2;0,0;33,9;35,1
77150,0;2850,0;32950,0;1575,0;32950,0;2850,0;3975,0;2614915,8;0,0;33,9;35,2
77200,0;2850,0;32950,0;1600,0;32950,0;2850,0;4000,0;2617204,7;0,0;33,9;35,3
77250,0;2850,0;32950,0;1625,0;32950,0;2850,0;4025,0;2619493,9;0,0;33,9;35,4
77300,0;2850,0;32950,0;1650,0;32950,0;2850,0;4050,0;2621783,4;0,0;33,9;35,5
77350,0;2850,0;32950,0;1675,0;32950,0;2850,0;4075,0;2624073,2;0,0;33,9;35,6
77400,0;2850,0;32950,0;1700,0;32950,0;2850,0;4100,0;2626364,7;0,0;33,9;35,7
77450,0;2850,0;32950,0;1725,0;32950,0;2850,0;4125,0;2628657,0;0,0;33,9;35,8
77500,0;2850,0;32950,0;1750,0;32950,0;2850,0;4150,0;2630949,7;0,0;33,9;35,9
77550,0;2850,0;32950,0;1775,0;32950,0;2850,0;4175,0;2633242,7;0,0;34,0;36,0
77600,0;2850,0;32950,0;1800,0;32950,0;2850,0;4200,0;2635536,0;0,0;34,0;36,1
77650,0;2850,0;32950,0;1825,0;32950,0;2850,0;4225,0;2637829,6;0,0;34,0;36,2
77700,0;2850,0;32950,0;1850,0;32950,0;2850,0;4250,0;2640123,8;0,0;34,0;36,3
77750,0;2850,0;32950,0;1875,0;32950,0;2850,0;4275,0;2642418,8;0,0;34,0;36,4
